Frame,Tracker,IoU
120,CSRT,0.8047423499801298
120,KCF,0.8303742976554401
120,MIL,0.8063307552468513
120,BOOSTING,0.7843106966086749
120,MEDIANFLOW,0.42031327697662857
120,MOSSE,0.7036161663909242
120,Fused,0.8222014925373134
121,CSRT,0.7349762213575444
121,KCF,0.7634565499351491
121,MIL,0.7634565499351491
121,BOOSTING,0.7586095392077608
121,MEDIANFLOW,0.4212565910679118
121,MOSSE,0.7106870229007634
121,Fused,0.7425961954172071
122,CSRT,0.7474899104242544
122,KCF,0.7764729764643644
122,MIL,0.750871534324811
122,BOOSTING,0.7215628297376406
122,MEDIANFLOW,0.4233106053675311
122,MOSSE,0.6658001155401502
122,Fused,0.7650701541659449
123,CSRT,0.7354543473523644
123,KCF,0.7738277826468011
123,MIL,0.7531384780111042
123,BOOSTING,0.7102994595292447
123,MEDIANFLOW,0.40320983384944276
123,MOSSE,0.6602953523978861
123,Fused,0.7526840490797546
124,CSRT,0.7317204881736689
124,KCF,0.7649447693307343
124,MIL,0.7503594933083527
124,BOOSTING,0.6858029480217223
124,MEDIANFLOW,0.39720072485840996
124,MOSSE,0.6539832239558434
124,Fused,0.7440437513536928
125,CSRT,0.7238063699691318
125,KCF,0.7518538668054356
125,MIL,0.7291941490293132
125,BOOSTING,0.6862125688005509
125,MEDIANFLOW,0.38941229706987457
125,MOSSE,0.6474024999463991
125,Fused,0.7313105389519
126,CSRT,0.7302754045152976
126,KCF,0.7585735764402654
126,MIL,0.7470245856943029
126,BOOSTING,0.6845898416290885
126,MEDIANFLOW,0.36207749134628353
126,MOSSE,0.653187751682387
126,Fused,0.7394754426996325
127,CSRT,0.7224009207070557
127,KCF,0.7503939563844542
127,MIL,0.73620184990048
127,BOOSTING,0.6791299129233521
127,MEDIANFLOW,0.3519070190628531
127,MOSSE,0.6468003339898947
127,Fused,0.7341812494466905
128,CSRT,0.7240461401952085
128,KCF,0.7521029281277728
128,MIL,0.7406939432762492
128,BOOSTING,0.6848293515358361
128,MEDIANFLOW,0.3340020060180542
128,MOSSE,0.6458319943441095
128,Fused,0.7358532978408755
129,CSRT,0.7278955255833869
129,KCF,0.7561014771997431
129,MIL,0.7360827772715247
129,BOOSTING,0.6679884093335366
129,MEDIANFLOW,0.3305634422748577
129,MOSSE,0.6402706696074862
129,Fused,0.7397654558862009
130,CSRT,0.7186967632027257
130,KCF,0.7561014771997431
130,MIL,0.728684076500237
130,BOOSTING,0.6613538419992574
130,MEDIANFLOW,0.3187983753544333
130,MOSSE,0.6339812814974802
130,Fused,0.7397654558862009
131,CSRT,0.7256503977639217
131,KCF,0.7634565499351491
131,MIL,0.7310467186155352
131,BOOSTING,0.6648941296522011
131,MEDIANFLOW,0.3019728006960601
131,MOSSE,0.6354679802955665
131,Fused,0.7486069078157276
132,CSRT,0.7138813205477513
132,KCF,0.7558317877015266
132,MIL,0.7094315380074313
132,BOOSTING,0.6570580611861335
132,MEDIANFLOW,0.29886308153728114
132,MOSSE,0.6214002655986286
132,Fused,0.7454701098587531
133,CSRT,0.732555624969965
133,KCF,0.7658201925046079
133,MIL,0.7248551172300179
133,BOOSTING,0.6941546996446011
133,MEDIANFLOW,0.27599911680282624
133,MOSSE,0.6344288185304956
133,Fused,0.7553215838864729
134,CSRT,0.7183297608640985
134,KCF,0.7724737532808399
134,MIL,0.713568281938326
134,BOOSTING,0.6912664135192325
134,MEDIANFLOW,0.7137619553666312
134,MOSSE,0.6245393243960925
134,Fused,0.7004578307652978
135,CSRT,0.7422452673887031
135,KCF,0.7871413093948305
135,MIL,0.7398442585404663
135,BOOSTING,0.7010589337591854
135,MEDIANFLOW,0.7144704318697114
135,MOSSE,0.637281729451026
135,Fused,0.6534826881578872
136,CSRT,0.7163799820197783
136,KCF,0.7654824859305259
136,MIL,0.7116609145054416
136,BOOSTING,0.6720905655175583
136,MEDIANFLOW,0.6915331108708934
136,MOSSE,0.6204197184004804
136,Fused,0.6129420999679377
137,CSRT,0.7082788929801639
137,KCF,0.7645429362880887
137,MIL,0.7037147102526004
137,BOOSTING,0.6913265306122449
137,MEDIANFLOW,0.6785110180464986
137,MOSSE,0.6118546845124283
137,Fused,0.6162960917000414
138,CSRT,0.7221498391074859
138,KCF,0.780828756864703
138,MIL,0.7054292392690182
138,BOOSTING,0.6945865102639296
138,MEDIANFLOW,0.6962676499685223
138,MOSSE,0.6249925527132497
138,Fused,0.6420385424364732
139,CSRT,0.7693373399937559
139,KCF,0.8328763857432352
139,MIL,0.7550507932884374
139,BOOSTING,0.7772526456385492
139,MEDIANFLOW,0.7499434465909605
139,MOSSE,0.6671879072191816
139,Fused,0.7008046323217546
140,CSRT,0.769475305607446
140,KCF,0.8275277086631984
140,MIL,0.7501911363694284
140,BOOSTING,0.7631205673758865
140,MEDIANFLOW,0.7493138151875571
140,MOSSE,0.6664723032069971
140,Fused,0.7137731127571811
141,CSRT,0.7749563018814378
141,KCF,0.8248498030530099
141,MIL,0.7488767293918769
141,BOOSTING,0.7628131625979284
141,MEDIANFLOW,0.7381808704717226
141,MOSSE,0.6651234208873276
141,Fused,0.7188740481837473
142,CSRT,0.7785967891324483
142,KCF,0.817633255112303
142,MIL,0.7474737899785769
142,BOOSTING,0.7899949508680623
142,MEDIANFLOW,0.7387078553203094
142,MOSSE,0.6662553442942055
142,Fused,0.725060311562989
143,CSRT,0.7610270164274554
143,KCF,0.7916492370661639
143,MIL,0.7224782987990868
143,BOOSTING,0.7522154527831626
143,MEDIANFLOW,0.710326910586707
143,MOSSE,0.6534314173444211
143,Fused,0.7141187183147119
144,CSRT,0.7790647347239359
144,KCF,0.8237027520991709
144,MIL,0.7478786263272469
144,BOOSTING,0.7957694589889216
144,MEDIANFLOW,0.7415689293029445
144,MOSSE,0.6800445669383686
144,Fused,0.7407847199413861
145,CSRT,0.7764386571456267
145,KCF,0.8264720343375015
145,MIL,0.7424333660824645
145,BOOSTING,0.7847195621546872
145,MEDIANFLOW,0.7377888328860378
145,MOSSE,0.6801118539319242
145,Fused,0.7383573243014394
146,CSRT,0.7884671962341865
146,KCF,0.8282706766917293
146,MIL,0.7517610143442623
146,BOOSTING,0.7874388243826899
146,MEDIANFLOW,0.7488305674000227
146,MOSSE,0.6829670622040122
146,Fused,0.7430257681693319
147,CSRT,0.794387386850487
147,KCF,0.8427573731919784
147,MIL,0.7562655951262193
147,BOOSTING,0.8106090977122087
147,MEDIANFLOW,0.7463977139923395
147,MOSSE,0.6889197571519238
147,Fused,0.7447327338175906
148,CSRT,0.7718727690965337
148,KCF,0.826844262295082
148,MIL,0.7396120293847567
148,BOOSTING,0.7685395880739833
148,MEDIANFLOW,0.7329459221982586
148,MOSSE,0.6815096485305092
148,Fused,0.713486543695192
149,CSRT,0.7807421780257094
149,KCF,0.8422998705860603
149,MIL,0.7607274440641585
149,BOOSTING,0.7929469622758442
149,MEDIANFLOW,0.7472018948391645
149,MOSSE,0.6975102552760896
149,Fused,0.7264302539446936
150,CSRT,0.8052297316866298
150,KCF,0.8630654056661144
150,MIL,0.7787298790742372
150,BOOSTING,0.78382502543235
150,MEDIANFLOW,0.7696778711484594
150,MOSSE,0.7206738188646971
150,Fused,0.7373141373613405
151,CSRT,0.795868023435091
151,KCF,0.8553726766380875
151,MIL,0.7729692016346058
151,BOOSTING,0.7866455073220707
151,MEDIANFLOW,0.754223501439119
151,MOSSE,0.7123950239989156
151,Fused,0.7215138123698094
152,CSRT,0.7751900460201125
152,KCF,0.835673670695172
152,MIL,0.7520132269986384
152,BOOSTING,0.7519337124036386
152,MEDIANFLOW,0.7260776520941608
152,MOSSE,0.7072371415566682
152,Fused,0.7048393055042482
153,CSRT,0.7741513113926813
153,KCF,0.8311946392479754
153,MIL,0.7430952780611256
153,BOOSTING,0.7540685398733149
153,MEDIANFLOW,0.722783267903073
153,MOSSE,0.6987387518054523
153,Fused,0.7040369030021918
154,CSRT,0.8150991682661548
154,KCF,0.8713795731707317
154,MIL,0.7753191888218635
154,BOOSTING,0.7954660870625038
154,MEDIANFLOW,0.7471493768405186
154,MOSSE,0.72738413825876
154,Fused,0.739093581966996
155,CSRT,0.82956146594425
155,KCF,0.8992685687748527
155,MIL,0.8054907911981789
155,BOOSTING,0.8301332699380498
155,MEDIANFLOW,0.7512836151140361
155,MOSSE,0.7489791601228213
155,Fused,0.7656487353628382
156,CSRT,0.8223879844765889
156,KCF,0.885274463691637
156,MIL,0.7988725533792613
156,BOOSTING,0.8322660218665292
156,MEDIANFLOW,0.7420927126383732
156,MOSSE,0.7432569974554707
156,Fused,0.7662443254963074
157,CSRT,0.8121489655951003
157,KCF,0.8803644210021577
157,MIL,0.7843368173119387
157,BOOSTING,0.831193088956339
157,MEDIANFLOW,0.7348780973709701
157,MOSSE,0.7387866760984831
157,Fused,0.7605004527779258
158,CSRT,0.8089184060721063
158,KCF,0.8708335958666751
158,MIL,0.8048628934215858
158,BOOSTING,0.8236088932563567
158,MEDIANFLOW,0.7338360230645876
158,MOSSE,0.7417410840003255
158,Fused,0.7669634223600413
159,CSRT,0.7918951710749818
159,KCF,0.8584728562423369
159,MIL,0.7808540155191068
159,BOOSTING,0.8321507836241335
159,MEDIANFLOW,0.7330127421414405
159,MOSSE,0.7323379506194273
159,Fused,0.7575845665961946
160,CSRT,0.7969477922684733
160,KCF,0.8638486688463335
160,MIL,0.7861637704054766
160,BOOSTING,0.7978321650522745
160,MEDIANFLOW,0.740064389076709
160,MOSSE,0.7334024768941858
160,Fused,0.75717768853656
161,CSRT,0.7883973715993531
161,KCF,0.8604326587578507
161,MIL,0.7779492242410769
161,BOOSTING,0.7915958414041191
161,MEDIANFLOW,0.739085783326621
161,MOSSE,0.7335346395781144
161,Fused,0.7496318019321477
162,CSRT,0.7888336473260741
162,KCF,0.8492856368269804
162,MIL,0.7733027439460309
162,BOOSTING,0.8016745574242454
162,MEDIANFLOW,0.7440042061555469
162,MOSSE,0.729428818535076
162,Fused,0.7481764793291253
163,CSRT,0.7815023740919605
163,KCF,0.8471382793169189
163,MIL,0.7522622765781424
163,BOOSTING,0.7901133460001311
163,MEDIANFLOW,0.7396287404267876
163,MOSSE,0.725076903474763
163,Fused,0.7433954009084943
164,CSRT,0.7751065678094506
164,KCF,0.8402350138302812
164,MIL,0.7521257985761796
164,BOOSTING,0.8290822981678072
164,MEDIANFLOW,0.7429725363489499
164,MOSSE,0.7197773305046329
164,Fused,0.7463870784924908
165,CSRT,0.7857128340615791
165,KCF,0.8516750299656665
165,MIL,0.7786125475656162
165,BOOSTING,0.7974599501719004
165,MEDIANFLOW,0.7410369293320948
165,MOSSE,0.7295411304881682
165,Fused,0.7576921579568902
166,CSRT,0.7834843224476511
166,KCF,0.8492856368269804
166,MIL,0.7825126901895199
166,BOOSTING,0.8049043473659143
166,MEDIANFLOW,0.7394144312014257
166,MOSSE,0.7299134884854392
166,Fused,0.7666958601848342
167,CSRT,0.832870160925483
167,KCF,0.9027714968667226
167,MIL,0.8167282347216416
167,BOOSTING,0.8508249488552656
167,MEDIANFLOW,0.775823734454119
167,MOSSE,0.7656829399278827
167,Fused,0.8057295219197619
168,CSRT,0.783737760749255
168,KCF,0.8438181818181818
168,MIL,0.76852772861738
168,BOOSTING,0.7747522345879867
168,MEDIANFLOW,0.7326264207996976
168,MOSSE,0.7230151434515458
168,Fused,0.7508923442351012
169,CSRT,0.7623845007451565
169,KCF,0.8320186446755109
169,MIL,0.7453016971452789
169,BOOSTING,0.7693649439845067
169,MEDIANFLOW,0.7179651000279519
169,MOSSE,0.7091558731576597
169,Fused,0.7399827866500909
170,CSRT,0.7830170777988614
170,KCF,0.8545453310050077
170,MIL,0.7698143549108735
170,BOOSTING,0.7587182328986031
170,MEDIANFLOW,0.7192202971973504
170,MOSSE,0.729038070540682
170,Fused,0.7545804705392463
171,CSRT,0.8392220139939075
171,KCF,0.9033348712477292
171,MIL,0.8104475667372955
171,BOOSTING,0.8028077650545233
171,MEDIANFLOW,0.777542372881356
171,MOSSE,0.7708775859627441
171,Fused,0.8010498687664042
172,CSRT,0.825854502308693
172,KCF,0.8889964895291127
172,MIL,0.8155656083823237
172,BOOSTING,0.8100654335055029
172,MEDIANFLOW,0.7678643433179724
172,MOSSE,0.7758002544365772
172,Fused,0.8006872379905161
173,CSRT,0.8281155930162553
173,KCF,0.8976403335339121
173,MIL,0.8177033656980135
173,BOOSTING,0.8100030747155889
173,MEDIANFLOW,0.7606007067137809
173,MOSSE,0.780668137653389
173,Fused,0.8061051207355966
174,CSRT,0.8144987991404373
174,KCF,0.8768184394483279
174,MIL,0.7941243361115199
174,BOOSTING,0.814760686883449
174,MEDIANFLOW,0.7339363105332579
174,MOSSE,0.7724719992385062
174,Fused,0.8052983381369964
175,CSRT,0.800860360578085
175,KCF,0.8740253984960323
175,MIL,0.7920173214061061
175,BOOSTING,0.7888548124843021
175,MEDIANFLOW,0.730665770006725
175,MOSSE,0.7688347564038172
175,Fused,0.7922084886183876
176,CSRT,0.7880229763869016
176,KCF,0.854228103425862
176,MIL,0.8028632822634831
176,BOOSTING,0.7964812961133834
176,MEDIANFLOW,0.7240806021012838
176,MOSSE,0.7544062589400102
176,Fused,0.7861317179911406
177,CSRT,0.783421022181989
177,KCF,0.8492425736849624
177,MIL,0.8069123658236682
177,BOOSTING,0.800498042929711
177,MEDIANFLOW,0.7201774922415202
177,MOSSE,0.7531893800923201
177,Fused,0.7848067620009569
178,CSRT,0.7803827978276935
178,KCF,0.8402277731994975
178,MIL,0.8278929958870378
178,BOOSTING,0.8345398347485875
178,MEDIANFLOW,0.7154750444061776
178,MOSSE,0.7561023951242777
178,Fused,0.787087693206565
179,CSRT,0.7937386656485635
179,KCF,0.8603473424485734
179,MIL,0.8603473424485734
179,BOOSTING,0.8603473424485734
179,MEDIANFLOW,0.7125954770106335
179,MOSSE,0.7774468085106383
179,Fused,0.8056619439162225
180,CSRT,0.796953268330894
180,KCF,0.872508968749352
180,MIL,0.8721101107316568
180,BOOSTING,0.8756817286357133
180,MEDIANFLOW,0.7163053722902922
180,MOSSE,0.7798853109836789
180,Fused,0.8197776239156112
181,CSRT,0.8025338878086922
181,KCF,0.8814718082654786
181,MIL,0.8878825123255911
181,BOOSTING,0.8878825123255911
181,MEDIANFLOW,0.714685381327089
181,MOSSE,0.7853662868887817
181,Fused,0.8254480335734693
182,CSRT,0.806136972538513
182,KCF,0.8819191319827074
182,MIL,0.8981308807323896
182,BOOSTING,0.8981308807323896
182,MEDIANFLOW,0.7182109949270111
182,MOSSE,0.7881134969325153
182,Fused,0.8317020570670206
183,CSRT,0.7994310694639085
183,KCF,0.8835638331877171
183,MIL,0.903126132077482
183,BOOSTING,0.903126132077482
183,MEDIANFLOW,0.7156545519069787
183,MOSSE,0.7811404824676195
183,Fused,0.8305792854025067
184,CSRT,0.7778309497115042
184,KCF,0.861742371171575
184,MIL,0.8906814806512175
184,BOOSTING,0.8906814806512175
184,MEDIANFLOW,0.7057378632738112
184,MOSSE,0.7608412292575325
184,Fused,0.8145831624422388
185,CSRT,0.7918303220738413
185,KCF,0.886998248483708
185,MIL,0.9202191566666185
185,BOOSTING,0.9202191566666185
185,MEDIANFLOW,0.7134167954516454
185,MOSSE,0.7807484908419716
185,Fused,0.8320682644756002
186,CSRT,0.8036560884978431
186,KCF,0.8973013493253373
186,MIL,0.9279043705640643
186,BOOSTING,0.9279043705640643
186,MEDIANFLOW,0.7151747453648872
186,MOSSE,0.785859375
186,Fused,0.838716565360361
187,CSRT,0.7915129930459754
187,KCF,0.8863909637456732
187,MIL,0.9137270799099484
187,BOOSTING,0.9137270799099484
187,MEDIANFLOW,0.7049029005573898
187,MOSSE,0.7773655515049843
187,Fused,0.8318661536832445
188,CSRT,0.7595115077501174
188,KCF,0.851878612716763
188,MIL,0.8702452897262709
188,BOOSTING,0.8702452897262709
188,MEDIANFLOW,0.6733225744686671
188,MOSSE,0.7473047002026165
188,Fused,0.8038496038783629
189,CSRT,0.7784642541924095
189,KCF,0.8771085925144966
189,MIL,0.8927141196227878
189,BOOSTING,0.7923907650692892
189,MEDIANFLOW,0.6907910487698395
189,MOSSE,0.7555142479351513
189,Fused,0.8382810110193425
190,CSRT,0.7871919780962202
190,KCF,0.8905970149253731
190,MIL,0.8905459310364798
190,BOOSTING,0.777401922082165
190,MEDIANFLOW,0.6903262736119061
190,MOSSE,0.7571126142407187
190,Fused,0.8539789980215527
191,CSRT,0.7811060887308178
191,KCF,0.8865761801774927
191,MIL,0.8713233713950057
191,BOOSTING,0.7951567127768501
191,MEDIANFLOW,0.6770318719476046
191,MOSSE,0.7430235535074244
191,Fused,0.8474949465781114
192,CSRT,0.7786270908820172
192,KCF,0.8868436030314831
192,MIL,0.8774262317514963
192,BOOSTING,0.7600213356379423
192,MEDIANFLOW,0.6839897144403844
192,MOSSE,0.7322455223404933
192,Fused,0.8509227178498427
193,CSRT,0.8710485261515724
193,KCF,0.9610939842657638
193,MIL,0.9034079736989059
193,BOOSTING,0.5842689273673529
193,MEDIANFLOW,0.7229607106469689
193,MOSSE,0.7840165783241232
193,Fused,0.8943456694688697
194,CSRT,0.8059837014505256
194,KCF,0.935064935064935
194,MIL,0.916729216422154
194,BOOSTING,0.668660026534128
194,MEDIANFLOW,0.7135461079303204
194,MOSSE,0.7538762137051486
194,Fused,0.8961303462321792
195,CSRT,0.8151691772008175
195,KCF,0.9472835251851309
195,MIL,0.939290125614673
195,BOOSTING,0.7491644420154289
195,MEDIANFLOW,0.7292532337958072
195,MOSSE,0.7558452752936106
195,Fused,0.9073005253362859
196,CSRT,0.7979143434099882
196,KCF,0.9472903236443374
196,MIL,0.9312009327633113
196,BOOSTING,0.7390716980603795
196,MEDIANFLOW,0.7265898610208706
196,MOSSE,0.7590376143680109
196,Fused,0.8971391683592336
197,CSRT,0.7772377572318798
197,KCF,0.921487065105905
197,MIL,0.8934831018132792
197,BOOSTING,0.7694828635739464
197,MEDIANFLOW,0.6946159887884434
197,MOSSE,0.7401672942979971
197,Fused,0.8727534928437408
198,CSRT,0.7820172910662824
198,KCF,0.9463961235614778
198,MIL,0.9007718517488352
198,BOOSTING,0.7433900491095788
198,MEDIANFLOW,0.7024191567420226
198,MOSSE,0.7490374280622032
198,Fused,0.8807295872322234
199,CSRT,0.7646401702257011
199,KCF,0.9412815866304238
199,MIL,0.8851849300916041
199,BOOSTING,0.747047935150316
199,MEDIANFLOW,0.689433962264151
199,MOSSE,0.736346897068048
199,Fused,0.8637244213680108
200,CSRT,0.7533616904500549
200,KCF,0.9529914529914529
200,MIL,0.886833136259303
200,BOOSTING,0.732825619441704
200,MEDIANFLOW,0.6922706477245365
200,MOSSE,0.7363265306122448
200,Fused,0.8688563702878956
201,CSRT,0.7481642456822601
201,KCF,0.9488774193548387
201,MIL,0.8920034514120473
201,BOOSTING,0.7429659918506477
201,MEDIANFLOW,0.6965029074946952
201,MOSSE,0.7263156466645864
201,Fused,0.868471490177288
202,CSRT,0.7480096492512581
202,KCF,0.9632929969330275
202,MIL,0.8950001179773955
202,BOOSTING,0.7107314787202318
202,MEDIANFLOW,0.7039305641661501
202,MOSSE,0.7276142166775199
202,Fused,0.8811255368996486
203,CSRT,0.7368408948038209
203,KCF,0.9627192982456141
203,MIL,0.8930416932115807
203,BOOSTING,0.7397215716887848
203,MEDIANFLOW,0.7053183582459328
203,MOSSE,0.7152316527354846
203,Fused,0.871518156628263
204,CSRT,0.7321832187831542
204,KCF,0.962858084221587
204,MIL,0.8832495693825063
204,BOOSTING,0.730722525804493
204,MEDIANFLOW,0.7108372026633305
204,MOSSE,0.7105958501464533
204,Fused,0.8708848994765934
205,CSRT,0.725234996384671
205,KCF,0.9570559284116331
205,MIL,0.8789315967060711
205,BOOSTING,0.7419263104934266
205,MEDIANFLOW,0.7229575921085912
205,MOSSE,0.6921858500527983
205,Fused,0.8756137479541735
206,CSRT,0.7137047580317202
206,KCF,0.9594557823129252
206,MIL,0.8671338571529695
206,BOOSTING,0.684916922771181
206,MEDIANFLOW,0.7264045946152604
206,MOSSE,0.6888571719849118
206,Fused,0.8864954432477217
207,CSRT,0.699031460623502
207,KCF,0.9569169125012637
207,MIL,0.8558316226610981
207,BOOSTING,0.6753717036595237
207,MEDIANFLOW,0.7230559695739323
207,MOSSE,0.6825899515763235
207,Fused,0.8845470692717584
208,CSRT,0.6850143317807238
208,KCF,0.9462889184004721
208,MIL,0.8528349968146103
208,BOOSTING,0.6713610693305333
208,MEDIANFLOW,0.7168371696504688
208,MOSSE,0.6640941227265368
208,Fused,0.8929086820820888
209,CSRT,0.6698338188459391
209,KCF,0.937284064665127
209,MIL,0.851403537748834
209,BOOSTING,0.6560294914276468
209,MEDIANFLOW,0.6984939379955531
209,MOSSE,0.6550061771499167
209,Fused,0.8868676339548413
210,CSRT,0.6622906327543424
210,KCF,0.9479801559177888
210,MIL,0.8323305254713197
210,BOOSTING,0.6396613247186503
210,MEDIANFLOW,0.7030347624466329
210,MOSSE,0.6485977141930778
210,Fused,0.8909798554381763
211,CSRT,0.6555211702383446
211,KCF,0.9454834896667429
211,MIL,0.8190348525469169
211,BOOSTING,0.6197273545856222
211,MEDIANFLOW,0.6909553965934244
211,MOSSE,0.6357471542746428
211,Fused,0.8899725274725274
212,CSRT,0.6532088167782913
212,KCF,0.9554655870445344
212,MIL,0.8003901119212226
212,BOOSTING,0.5985348957387673
212,MEDIANFLOW,0.7016058111720839
212,MOSSE,0.6202473536400951
212,Fused,0.8816667391588012
213,CSRT,0.6611689466977616
213,KCF,0.9491210461984876
213,MIL,0.7765665431836594
213,BOOSTING,0.5654120435502762
213,MEDIANFLOW,0.7090689698971168
213,MOSSE,0.6065121450216597
213,Fused,0.8672528283325135
214,CSRT,0.6609550904287746
214,KCF,0.9127402958869125
214,MIL,0.7534429736595801
214,BOOSTING,0.5450368347736897
214,MEDIANFLOW,0.726486132547589
214,MOSSE,0.5853452013222782
214,Fused,0.8370754476937521
215,CSRT,0.6613408032333057
215,KCF,0.9032557669981324
215,MIL,0.73693400344494
215,BOOSTING,0.5312328824112659
215,MEDIANFLOW,0.7218392531790605
215,MOSSE,0.5688311688311688
215,Fused,0.8249194414607949
216,CSRT,0.6327957074848345
216,KCF,0.9428204762583773
216,MIL,0.7594440905122578
216,BOOSTING,0.5791067533512632
216,MEDIANFLOW,0.6804042218728947
216,MOSSE,0.5884477999675272
216,Fused,0.8501170960187353
217,CSRT,0.6378787633144729
217,KCF,0.9319711761491912
217,MIL,0.7354553534209513
217,BOOSTING,0.5582367605206104
217,MEDIANFLOW,0.6871825433208032
217,MOSSE,0.5747601315539126
217,Fused,0.8232642496170168
218,CSRT,0.6385598465410248
218,KCF,0.9051771173267174
218,MIL,0.7183958220271662
218,BOOSTING,0.5561617686861636
218,MEDIANFLOW,0.693489658512055
218,MOSSE,0.5582003040668947
218,Fused,0.8041679139300241
219,CSRT,0.6401905358408465
219,KCF,0.9113141206755824
219,MIL,0.7015489026325872
219,BOOSTING,0.550650905282059
219,MEDIANFLOW,0.6828261415302224
219,MOSSE,0.5568609566336081
219,Fused,0.7984750608916658
220,CSRT,0.6439437770139196
220,KCF,0.8935321293574129
220,MIL,0.6934979178593556
220,BOOSTING,0.5546316494244184
220,MEDIANFLOW,0.6859070464767616
220,MOSSE,0.5471209540034071
220,Fused,0.7884572697003329
221,CSRT,0.62406713323825
221,KCF,0.9218456141833781
221,MIL,0.7191902031570752
221,BOOSTING,0.5845892868793632
221,MEDIANFLOW,0.6600371544093542
221,MOSSE,0.5624170935287035
221,Fused,0.813812744749021
222,CSRT,0.6164804146514584
222,KCF,0.9201728740307614
222,MIL,0.708948047378914
222,BOOSTING,0.5845892868793632
222,MEDIANFLOW,0.6528027946072813
222,MOSSE,0.5583781143136297
222,Fused,0.8168953687821612
223,CSRT,0.622372119168072
223,KCF,0.896940626039554
223,MIL,0.6861172066098802
223,BOOSTING,0.5682025997966395
223,MEDIANFLOW,0.6644936612768542
223,MOSSE,0.533843537414966
223,Fused,0.7878670194991104
224,CSRT,0.6127001019910425
224,KCF,0.8681802486187845
224,MIL,0.662688201478237
224,BOOSTING,0.5683805139328478
224,MEDIANFLOW,0.6729798959869595
224,MOSSE,0.5165157021207355
224,Fused,0.7755001595041698
225,CSRT,0.590398789036455
225,KCF,0.8613617719442166
225,MIL,0.6561144533425365
225,BOOSTING,0.5440863517693776
225,MEDIANFLOW,0.6651512020389888
225,MOSSE,0.5047735120861263
225,Fused,0.7633797653958945
226,CSRT,0.5801278518681803
226,KCF,0.8743169398907104
226,MIL,0.6524149972865199
226,BOOSTING,0.5512116245071546
226,MEDIANFLOW,0.6534345261035842
226,MOSSE,0.5047962446424927
226,Fused,0.7735996866431649
227,CSRT,0.5624190996692076
227,KCF,0.892350924520879
227,MIL,0.6663992512367963
227,BOOSTING,0.5639352490902246
227,MEDIANFLOW,0.6131638053191182
227,MOSSE,0.5116884525682053
227,Fused,0.7773503558751929
228,CSRT,0.5503677389410546
228,KCF,0.8934238815138382
228,MIL,0.6608
228,BOOSTING,0.5634607717184247
228,MEDIANFLOW,0.5994815976738848
228,MOSSE,0.5106153658437386
228,Fused,0.7821064996084574
229,CSRT,0.5402526583659002
229,KCF,0.9116087212728344
229,MIL,0.6552
229,BOOSTING,0.5194286249127026
229,MEDIANFLOW,0.5818347630311493
229,MOSSE,0.5130987412130129
229,Fused,0.7882133152173914
230,CSRT,0.5333975385926084
230,KCF,0.8747592405759883
230,MIL,0.6506239558250256
230,BOOSTING,0.5006667474845435
230,MEDIANFLOW,0.568674052209913
230,MOSSE,0.4964874358281546
230,Fused,0.7690131547927767
231,CSRT,0.5275307685847851
231,KCF,0.8773996202798678
231,MIL,0.6359422063253012
231,BOOSTING,0.4759983864461476
231,MEDIANFLOW,0.567807240162189
231,MOSSE,0.4921540656205421
231,Fused,0.7650249821556031
232,CSRT,0.5152269358762829
232,KCF,0.8781736718583315
232,MIL,0.6312734480073617
232,BOOSTING,0.5065045433745179
232,MEDIANFLOW,0.5499276410998553
232,MOSSE,0.4882811701801587
232,Fused,0.7598495120600424
233,CSRT,0.5230060323317687
233,KCF,0.8662726489399143
233,MIL,0.6058060608920665
233,BOOSTING,0.4715481141390917
233,MEDIANFLOW,0.550482697163226
233,MOSSE,0.4689777535143988
233,Fused,0.7384028807456048
234,CSRT,0.5126590250661293
234,KCF,0.8419567960804691
234,MIL,0.5806847408036621
234,BOOSTING,0.4740250691271279
234,MEDIANFLOW,0.5528213182128762
234,MOSSE,0.4530915967768459
234,Fused,0.71060950263425
235,CSRT,0.5271554275738208
235,KCF,0.8058040992072875
235,MIL,0.5499319663685771
235,BOOSTING,0.44534739590591377
235,MEDIANFLOW,0.5565443797084747
235,MOSSE,0.42731760833790455
235,Fused,0.6724554441997419
236,CSRT,0.520433568132135
236,KCF,0.7935179549604382
236,MIL,0.5343904107972912
236,BOOSTING,0.43169459060786863
236,MEDIANFLOW,0.5520159603565338
236,MOSSE,0.4152241059784474
236,Fused,0.6598965954541021
237,CSRT,0.5169010091251798
237,KCF,0.7825390882212439
237,MIL,0.5154825668735203
237,BOOSTING,0.41488291490127255
237,MEDIANFLOW,0.5548108250419597
237,MOSSE,0.40344352617079887
237,Fused,0.6406731732223161
