Frame,Tracker,IoU
92,KCF,0.28946628315755835
92,MIL,0.2669295937399911
92,BOOSTING,0.28946628315755835
92,MEDIANFLOW,0.3630904875916847
92,MOSSE,0.19122681127880578
92,Fused,0.29338446788111217
93,CSRT,0.23372270785151503
93,KCF,0.29586583565259433
93,MIL,0.29586583565259433
93,BOOSTING,0.29586583565259433
93,MEDIANFLOW,0.3652861343146991
93,MOSSE,0.23691631159861368
93,Fused,0.29703526583303935
94,CSRT,0.24028128526140455
94,KCF,0.30416823384020203
94,MIL,0.2888377063434644
94,BOOSTING,0.30416823384020203
94,MEDIANFLOW,0.3623471557682084
94,MOSSE,0.19919056727948187
94,Fused,0.30416823384020203
95,CSRT,0.23272833723653397
95,KCF,0.29460707780379913
95,MIL,0.2798618569563512
95,BOOSTING,0.29460707780379913
95,MEDIANFLOW,0.3554181733348886
95,MOSSE,0.19801410274859693
95,Fused,0.29460707780379913
96,CSRT,0.23540547770438505
96,KCF,0.3106295999067158
96,MIL,0.2904746467839101
96,BOOSTING,0.3106295999067158
96,MEDIANFLOW,0.365924353452675
96,MOSSE,0.21180408627277608
96,Fused,0.3076733131674795
97,CSRT,0.23057697992529091
97,KCF,0.30425814947193036
97,MIL,0.2932668927246201
97,BOOSTING,0.30425814947193036
97,MEDIANFLOW,0.3461676551155554
97,MOSSE,0.211430418137523
97,Fused,0.3001666173980812
98,CSRT,0.27300824175824173
98,KCF,0.3401050335544966
98,MIL,0.2931655335782858
98,BOOSTING,0.34559676434676434
98,MEDIANFLOW,0.37113847161637065
98,MOSSE,0.19611021069692058
98,Fused,0.3423076923076923
99,CSRT,0.2710557907373476
99,KCF,0.3331704706730881
99,MIL,0.3074658878291425
99,BOOSTING,0.357672016174891
99,MEDIANFLOW,0.35888395842198045
99,MOSSE,0.2057082216264522
99,Fused,0.34150320389644
100,CSRT,0.2638477801268499
100,KCF,0.3407803289217148
100,MIL,0.3377527901317446
100,BOOSTING,0.34816067653276955
100,MEDIANFLOW,0.3644079891234949
100,MOSSE,0.22743267254293975
100,Fused,0.3401883528733423
101,CSRT,0.2849220449300148
101,KCF,0.3558211445960538
101,MIL,0.350089196256201
101,BOOSTING,0.375969249672074
101,MEDIANFLOW,0.3731101338554874
101,MOSSE,0.23074080643254108
101,Fused,0.3593700995361582
102,CSRT,0.2783906554185594
102,KCF,0.3673507462686567
102,MIL,0.35621761658031087
102,BOOSTING,0.3673507462686567
102,MEDIANFLOW,0.38102277267279266
102,MOSSE,0.24146019645213312
102,Fused,0.3569110966904607
103,CSRT,0.2977228366948601
103,KCF,0.3652999098654785
103,MIL,0.34196427825185755
103,BOOSTING,0.3928605508566472
103,MEDIANFLOW,0.3790466458383938
103,MOSSE,0.22436203874433747
103,Fused,0.36764061170281354
104,CSRT,0.31445849367784495
104,KCF,0.39661939731577617
104,MIL,0.3605064004863136
104,BOOSTING,0.4126272651597618
104,MEDIANFLOW,0.4082063659677176
104,MOSSE,0.23219814241486067
104,Fused,0.3919287402290493
105,CSRT,0.3107007061379685
105,KCF,0.3919404425696207
105,MIL,0.39374658827530046
105,BOOSTING,0.409985515118595
105,MEDIANFLOW,0.40578602428267707
105,MOSSE,0.26030529434496974
105,Fused,0.3894786081825051
106,CSRT,0.3665283540802213
106,KCF,0.40226298073620476
106,MIL,0.37729883949570114
106,BOOSTING,0.4197202130196328
106,MEDIANFLOW,0.4129620739318291
106,MOSSE,0.25233147977059983
106,Fused,0.40004145200450053
107,CSRT,0.36117274167987323
107,KCF,0.4368937080658898
107,MIL,0.42300096685935284
107,BOOSTING,0.4368937080658898
107,MEDIANFLOW,0.4467680608365019
107,MOSSE,0.2965447836296545
107,Fused,0.4337692403954449
108,CSRT,0.3939866591444596
108,KCF,0.4201569720531064
108,MIL,0.40621725100387024
108,BOOSTING,0.4308926780341023
108,MEDIANFLOW,0.44146663798137503
108,MOSSE,0.2711437682997333
108,Fused,0.41726391563792503
109,CSRT,0.39407157727768416
109,KCF,0.43653466496341886
109,MIL,0.43653466496341886
109,BOOSTING,0.43653466496341886
109,MEDIANFLOW,0.44652061855670105
109,MOSSE,0.29449431081937444
109,Fused,0.4334785789256067
110,CSRT,0.35698248765154916
110,KCF,0.4214315719547102
110,MIL,0.4230302793208669
110,BOOSTING,0.4239215532764425
110,MEDIANFLOW,0.44284730590463073
110,MOSSE,0.2817042079533209
110,Fused,0.4133614750974702
111,CSRT,0.35960556471392385
111,KCF,0.39738998658314106
111,MIL,0.40467088411084373
111,BOOSTING,0.3949797648872615
111,MEDIANFLOW,0.422769358287259
111,MOSSE,0.29151435568016465
111,Fused,0.38970595335811886
112,CSRT,0.3784679513461801
112,KCF,0.4043805200253881
112,MIL,0.3794498980314253
112,BOOSTING,0.4043805200253881
112,MEDIANFLOW,0.41181652299754606
112,MOSSE,0.267515923566879
112,Fused,0.40253411306042886
113,CSRT,0.34959059007018456
113,KCF,0.3894247205445109
113,MIL,0.3894247205445109
113,BOOSTING,0.3894247205445109
113,MEDIANFLOW,0.3941650515148424
113,MOSSE,0.2941007194244604
113,Fused,0.3855220611244393
114,CSRT,0.3613146675283792
114,KCF,0.3909577372501911
114,MIL,0.3641426582414052
114,BOOSTING,0.38849027808058983
114,MEDIANFLOW,0.3954515259270837
114,MOSSE,0.24870388259170306
114,Fused,0.3868131868131868
115,CSRT,0.3630176832815604
115,KCF,0.3860038359856928
115,MIL,0.3860038359856928
115,BOOSTING,0.3860038359856928
115,MEDIANFLOW,0.39019989748846745
115,MOSSE,0.29244312885027535
115,Fused,0.3828647925033467
116,CSRT,0.37390259197324416
116,KCF,0.4125374510255819
116,MIL,0.38520724013914276
116,BOOSTING,0.377936130905252
116,MEDIANFLOW,0.4028776978417266
116,MOSSE,0.2825245177867043
116,Fused,0.3811105837683911
117,CSRT,0.387285572460924
117,KCF,0.4108988446223808
117,MIL,0.4108988446223808
117,BOOSTING,0.4108988446223808
117,MEDIANFLOW,0.4168179391350774
117,MOSSE,0.3025205889693037
117,Fused,0.40690743338008417
118,CSRT,0.37646766276731464
118,KCF,0.43039192113488817
118,MIL,0.3862917933130699
118,BOOSTING,0.37630763659773075
118,MOSSE,0.29269209092616943
118,Fused,0.3742743660250535
119,CSRT,0.40131340632631834
119,KCF,0.43159722606262374
119,MIL,0.43159722606262374
119,BOOSTING,0.43159722606262374
119,MEDIANFLOW,0.42035318497161905
119,MOSSE,0.317590400453267
119,Fused,0.4252752427293316
